bif,4
bifs,2
silica-rich,1
successions,4
coprecipitated,1
oxyhydroxide,2
weathering;,1
fe-,1
si-rich,1
teaching-as-research,1
alaska-aleutian,1
cordilleran,4
umism,1
usism,1
vinson,1
methanogenic,4
acetoclastic,1
pathway-specific,1
laboratory-constructed,1
unmined,1
coalbed,1
human-stimulated,1
methane-producing,1
biofuels-related,1
rapidly-fluctuating,1
wind-sand,1
velez-juarbe,3
seacows,3
manatees,1
dugongs,1
desmostylians,1
sloths,5
mandibles,1
achieved;,1
co-teach,2
non-minority,1
forceful,1
cbet-1133353,1
pi:yagoobi,1
pcms,4
nano-particle-based,1
pcm-based,1
leah,1
courtland,1
near-real-,1
spewed,1
vhub,3
wear-traces,1
bonito,3
850-1140,1
chacoan,3
outlying,1
basketry,2
hide-working,1
unanalyzed,1
use-wear,2
inter-observer,1
alexa,1
volcaniclastic,1
atham,1
antonia,1
foias,1
motul,4
600-830,1
dialectic,1
msj,2
chachaklu,1
ante,1
tuul,1
mapping;,1
status;,1
pitting,1
plaza;,1
annexation,1
ecotourism,1
backwater,1
low-slope,1
steeper-slope,1
morphologic,1
kolyma,4
jahren,6
paleocene,3
chickaloon,1
ellesmere,1
axel,1
heiberg,1
soil-methane,1
spectacularly,1
pinaceae,1
taxodiaceae,1
baekovo,1
nekkeiveem,1
floras,4
khapchan,1
nikitin,1
polaris,4
whrc;,1
visas,1
cherskiy,1
zimov,1
intra-ring,1
paleorelative,1
lafayette;,1
redirected,1
ull,1
summer-dominated,1
thepolarisproject,1
coinvests,1
trench-linked,1
laramide,2
geokids,1
peptide-lipid,2
qcm-d,6
amyloid-related,2
slbs,14
slb,6
langmuir-blodgett,2
protein-lipid,2
lipid-air,2
contiguity,2
sbls,4
aâ,8
anti-microbial,2
peptideinduced,2
picidin,4
porelike,2
bacterial-like,2
mammalian-like,2
aâ1-42,2
deactivating,3
alterative,2
deactivate,2
airborn,2
questar,2
vano,1
direction:,1
kcfs,1
impacts-driven,1
amlr,3
chemolithoautotrophy,1
redistributions,1
contrast-based,1
werning,5
crocodylians,6
alligators,2
crocodiles,2
caimans,1
crocodylian,5
terrestriality,1
re-evolved,1
co-occurred,1
250-million-year,1
morphobank,1
kyrene,1
deformational,5
schist,1
sfms,3
ets,3
microcracking,1
pressure-solution,1
recrystallized,1
piezometry,1
microfold,1
clastic,1
radiolarians,1
blueschist-facies,1
multi-equilibrium,1
thermobarometry,2
chlorite,1
mica,1
cathodo-luminescence,1
historically-active,1
risk:,1
nabgg,2
colorado-based,1
metropark,1
cbet-1250171,1
peyman,1
givi,1
fdf,2
portioned,1
carlo-finite,1
iplmcfd,1
feature-extraction,1
gas-turbine,1
flighted,1
micro-air-vehicles,1
art-in-science,1
#1250192,1
conductional,2
angstrom,1
nanosciences,2
girrls,1
squishy,1
aop,8
visible-to-shortwave,3
disaster;,3
sedimentation;,3
greeley,3
humpback,1
satellite-linked,1
banda,3
cbet-1250215,1
sandip,1
mazumder,1
overheating,3
1017,1
peta-scale,1
hybridize,4
multi-cores,2
fortran90,1
simulation-driven,1
peltier,1
neighbors:,1
jewels,1
yosemite,7
sequoia,1
arcuate,1
marianas,1
granites,8
subduct,1
created:,1
earlier-formed,1
guadalupe,1
gic,4
jurassic-age,1
151,1
intruded,3
formed:,1
reinterpretation,2
metasedimentary,3
pseudosections,1
pressure-temperature-time-deformation,1
mid-precambrian,1
1250232,1
aliaga,1
cities-simulation,1
re-parameterization,1
weather-aware,1
drought-ready,1
sulfur-affine,1
edifice,2
volcanic-released,1
dacite,1
sulfur-bearing,1
diffusion-couple,1
felsic,5
lassen,11
1915,5
uncrystallized,1
1144,1
crags,7
acted,1
mineral-melt,1
eruption;,1
or;,1
left-over,1
compositions;,2
grait-dm,2
-japanese,1
excelling,1
tthe,1
haplotype,1
haplotypes,1
blastx,1
refseq,1
heuristic-based,1
uht,5
°f,2
ascend,2
co2-rich,1
mantle;,1
underthrusting,1
upwelling;,1
heating;,1
mantle-derived,2
magmas;,1
minerals;,1
rocks;,2
microprobe;,1
potassium;,1
baddeleyite,5
micro-baddeleyite,1
campanian,1
chronostratigraphies,1
itps,4
previews,1
brokerage-based,1
cloud-brokerage,1
climb,1
imbibition,1
syringes,1
1250334,1
rises,4
crossbeam,1
divergence;,1
hand-made,1
histogram,1
algirithms,1
enigmas,1
swirls,1
770,1
potassium-argon,2
radio-isotope,1
astrochronologic,2
radio-isotopic,2
matuyama,1
chron,3
brunhes,1
astrochronology,1
townhall,1
20-25,1
iq,1
numeracy,8
inp,1
signal-to-noise-ratio,1
baking,1
hepatitis,1
paused,1
duplicating,2
examinable,1
1066776,1
1066562,1
yakovlev,1
non-scattering,1
example:,4
undegassed,1
1000-2000,1
overprint,1
pyroclasts,3
groundmass,1
achievable;,1
spectroscopy-based,1
regrettably,1
vesicular,9
microraman,3
close-in,1
vesuvius,2
79ad,1
181ad,1
awa,2
114ka,1
pumice,1
empa,1
hurt,4
benevolent,2
emailing,1
straights,1
gmail,3
popping,2
insiders,2
km3,1
rhyolitic,1
reconstitute,1
supervolcano,1
pre-eruptive,1
phase-equilibrium,2
cold-seal,2
fh2o,1
plagioclase-liquid,1
hygrometer,1
low-sr,1
crystal-melt,1
geohazard,2
gyroresonance,1
free-free,1
magnetograms,2
non-maxwellian,1
flaring,2
gyrosynchrotron,1
forward-fitting,1
solarsoft,1
discounting,4
clinging,1
west-central,1
panamint,1
hyper-arid,1
exportable,1
flat-map,2
qclas,3
isotope-substituted,1
13ch3d,5
13c-d,1
13c16o18o,1
permil,1
12ch4,1
13ch4,1
12ch3d,1
100°c,2
sector-isotope,1
so2,2
users;,3
device-aware,3
user-centered,5
synorogenic,6
32-35,6
nazca,2
plate:,2
subhorizontal,3
basement-involved,2
thick-skinned,2
magmatism;,3
thin-skinned,2
piggy,2
along-strike,3
episodicity,3
cross-andean,2
eau,4
outgassing,4
h2o-co2,1
planetesimals,2
impactor,1
krypton,2
chondritic,1
air-like,1
pu-,1
u-derived,1
129xe,1
130xe,1
morbs,1
athabasca,4
granulite,3
magma-producing,1
2800-km-long,1
chipman,4
mingled,1
shallowest,1
underplates,1
interplates,1
near-moho,2
6-ga,1
fehr,1
underplated,1
interplated,1
fon,1
lac,1
lithologically,1
downslope,1
lava-topography,1
tandem-x,1
elongate,2
deccan,5
cretaceous-paleogene,2
64-67,1
subcontinent,2
etendeka,1
shield-like,1
compound-to-simple,1
compound-simple,1
syneruptive,1
bubble-scale,2
polydisperse,1
fragmentation;,1
magma;,1
open-system,1
bubbles;,1
ssp,2
1981;,1
fixture,1
ssp2013,1
junggar,3
debated:,1
belt;,1
basin;,1
ensued,1
paleogeographic,2
rare-metal,1
deep-mantle,1
superchrons,1
jointing,2
siltstone,1
sandstone,4
kilometer-scale,3
upwarp,1
raplee,2
monocline,1
decimeter,1
anticlines,1
geology:,1
subtle:,1
dine,1
deuterium-,1
hydrogen-rich,1
hydrogen-deuterium,1
mantle-water,1
c-o-h,1
h-d,1
ea-isotope,1
entrepreneurship:,1
basic-research,1
blueschist,1
syros,1
sifnos,2
samarium-neodymium,1
informativeness,1
facilitatory,1
optimal-length,1
phrasing,2
prosody-syntax,1
thrust-bounded,1
sikkim,1
bombay,1
thermoelasticity,2
hydration;,1
unerupted,1
cannibalizing,1
relationships:,1
thiocyanate-cobalt,1
one-atmosphere,1
gas-mixing,1
furnace;,1
granite-water,1
vessels;,1
1-atm,1
apalachee,1
ts,7
washover,1
backbarrier,2
cyclicity,9
mitigator,1
sa,3
pwn,3
pwns,1
newly-generated,2
fielding,1
ophiolite,11
samail,1
oman,8
emirates,1
ophiolites,11
thrusting,3
leucocratic,1
under-thrust,1
semail,1
moist-convective,2
moist-thermodynamic,1
easier-to-use,1
less-than-expert,1
eucalyptus,2
fluid-transported,1
la-,1
la-noble,1
surface-derived,1
headlands,1
ceetep,4
earthscienceliteracy,1
changing;,1
earthquake-shaking,1
tsunami-inundation,1
share-a-thons,1
svtag,1
speciated,2
re-using,1
publish;,1
isospin-violating,1
wimpless,1
bpr,1
ria,1
oab,2
tgh,1
11-year-old,1
already-strong,1
sub-goals,1
social-mobile,1
medico-legal,3
post-forensic,1
victim-witness,1
attorneys,4
cries,1
cbet-1250625,1
repackaging,1
fully-numeric,2
data-and-software,1
lod,3
rdf,2
w3c,1
freebase,2
probase,1
payson,1
lentz,1
salvadoran,1
loma,1
ceren,6
commoners,3
mayanists,1
pyramids,1
sacbe,10
andres,2
hauled,2
adjoined,1
hand-marks,1
sacbes,2
e-pop,1
orchestra,1
reagularly,1
jeopardy-type,1
low-switch,1
high-switch,1
language-spoken,2
unimodal,2
enrica,1
viparelli,1
ear-1250641,1
waning,1
structureless,1
10-100s,1
river-like,1
net-depositional,1
subaqueous,2
cdsms,1
cyberinfrasture,1
all-female,2
sc13,1
littlefe,5
1250659,1
diller,1
device-induced,1
ischemic-induced,1
affixed,1
ambulances,5
1250661,1
margination,2
kiran,1
1250663,1
hydrocarbon-like,4
non-edible,1
oxygen-to-,1
hydrogen-to-carbon,1
hemicelluloses,5
lignins,1
pulping,2
carbohydrates-free,2
biodiesel;,1
extractives-free,2
bioethanol,2
hydrodeoxygenation,3
underdraduate,1
fashion:,1
re-solving,1
non-tonal,1
intonations,1
fuh-cherng,1
jeng,4
atonal,1
subcortical,2
us-taiwan,1
unrecorded,1
difficulty-detection,1
amelioration,3
actions;,2
doers,1
assignment;,1
definers,1
shyness,1
unforgeable,1
multibiometric,1
eye:,1
liveness,1
counterfeiting,3
performance-to-power,1
askaryan,2
in-ice,2
1250724,1
microneedle-based,1
microneedle-tissue,1
wristwatch,2
prodigy,3
erfi,1
macrophytes,2
loduca,1
shuhai,1
xiao,1
proterozoic-phanerozoic,1
epeiric,1
ediacaran-cambrian,1
noncalcified,2
ediacaran,3
konservat-lagerstätten,1
nonmineralized,1
permissive,2
lantian,1
burgess,1
chengjiang,1
kaili,1
biotas;,1
morphospace,2
thallus,1
ratios;,1
macroalgal,4
gobe,1
functional-form,1
influxes,1
reposited,1
ugc,8
videogames,1
infringe,1
infringement,1
legality,3
twg,1
nasonia,1
parasitoid,2
parasitoids,3
semantics;,1
labeling:,1
datasources,1
floorplans,1
reality-style,1
label3d,1
nst,8
bbso,5
polarimetric,3
4-5,2
vmgs,3
sub-arcsecond,1
sunspots,1
sunspot,3
umbral,1
penumbral,1
spicules,1
cyra,2
destined,1
4-meter,1
pathfinders,1
persevere,2
2001-05,1
svocs,1
as-yet,1
multi-column,1
stylishness,1
vietnamese,3
pirated,1
h&#7891;,2
chí,2
minh,2
habitual,1
acting:,1
european-owned,1
discussion-oriented,1
plant-herbivore-enemy,1
group-living,1
group-mates,1
despotic,1
1250903,1
newcap,5
mainland-taiwan,1
asia-pacific,3
multipollutant,1
ddos,1
re-engineered,1
state-the-art,1
nessie,1
softare,1
eyewall,2
slope;,1
lower-stratospheric,1
hurricane;,1
saffir-simpson,1
grepsec:,1
day-and-a-half,1
analytics:,1
datasize,1
supercontinent,1
``network,1
dni,4
multi-genre,1
relevancies,1
aggregations;,1
single-network,1
instigate,1
user-errors,1
canes,1
wheelchairs,1
laptop-sized,1
ventilators,1
inappropriately,2
use-errors,1
vector-based,1
matrix-based,2
rkhs,1
medically-critical,1
inefficiently,1
hdf5,6
file;,1
meta-data-specific,1
data-structures,1
rozansky¢s,1
pi¢s,2
fillability,1
mrowka,1
knottedness,1
logged,1
graphics-based,1
powerfully,2
as-direct-as-possible,1
wave-mean,2
solar-induced,1
waccm,4
quasi-biennial,1
niedenthal,3
smiles,6
social-function,1
perceiver,2
failure-aware,2
vector-space,1
deerwester,1
evidence-sharing,1
inferable,1
portuguese,3
farsi,1
lexico-semantic,1
lower-resource,1
ark,1
bigmultilinguality,1
boldface,1
loudness,2
patient-level,5
well-calibrated,2
chads2,2
out-of-sample,1
insured,1
medicare-eligible,1
direction-independent,1
high-amplitude,2
azimuthally,1
sks,1
resess,4
bigdata:,2
dcm:,1
grossman,1
multi-rack,1
aggregator,1
hadoop-ofp,2
hadoop:,1
augmented-reality,1
hydrants,1
fighters,1
mailboxes,1
form:,1
segmentations,1
multiresolution,1
44th,1
naps,1
mirkin,1
1251232,1
pipettes,1
pipette,2
nanopipette,1
needle-like,1
resistive-pulse,1
nanopipettes,1
quantitation,4
antipeanut,1
psa,1
bioelectroanalytical,1
nsf-awarded,1
datarods,2
neighborhood-based,1
compressive-domain,1
pattern-oriented,1
da:,1
webservice,3
annotator,1
user-contributed,1
oedg,7
e&d,2
expires,1
project-level,2
jge,1
vectorize,1
prejudiced,1
outgroup,2
non-group,1
sanctions,3
non-cooperation,2
low-prejudiced,1
cooperation-enhancing,1
efficiency--time,1
health-relevant,1
adolescents;,1
mid-range,1
home-reared,1
child-care,1
naptime,1
monitored;,1
lacked,3
sioux,1
sahtu,1
dene,1
hanover,1
self-esteem,1
forerunner,2
gesture-speech,3
ages--followed,1
production--the,1
respects:,1
learning--both,1
unhealthy,2
one-sided,2
emotionally-tinged,1
characters--known,1
parasocial,4
relationships--are,1
peril,1
unhidden,1
supermarkets,1
marean,1
hallett,2
contrebandiers,3
témara,1
maghreb,2
aterian,1
escalated,1
french-speaking,1
refugium,1
hilly,1
million-year-scale,1
faire,2
post-symposium,1
mozilla,1
nha,1
trang,1
13-may,1
dimofte-gaiotto-gukov,1
garoufalidis,1
garoufalidis-hodgson-rubinstein-segerman,1
recursions,1
aj,1
nahm,1
thestability,1
garoufalidis-le,1
fortunate,1
vietnam2013,1
gatech,4
stromatolite,5
chico,1
paleoproterozoic,2
iron-bearing,1
animikie,2
stromatolites,5
euxinic,1
stromatolitic,1
petrel,1
taconite,1
macrostructural,2
chemocline,1
biofaces,1
pre-cambrian,1
microbial-sediment,1
christ,1
massey,1
comprehension:,1
college-age,1
underrepresents,1
chamorro,6
possessions,1
wagers,1
psycholinguist,1
manuel,1
borja,1
sentence;,1
non-questions;,1
animacy,1
chamorros,1
affirm,1
non-evident,2
liminality,1
betweenness,2
discursive,2
isotopically-,1
chemically-,2
intracrystalline,1
bioapatites,1
lanthanide-group,1
jubilee,1
fittest,4
protocells,4
amphiphile,4
membrane-forming,2
phs,1
kcl,1
nabr,1
cacl2,1
mgcl2,1
mgso4,1
figuring,1
payments:,1
rebates,2
outlays,1
$38b,1
$79b,1
nondurable,1
durables,1
painfully,1
propsed,1
brainwave,1
murder,1
p3,2
brainwaves,1
memory-related,1
dosecc,3
organising,1
high-enthalpy,4
iddp,2
krafla,1
900c,1
mwe,1
well-head,1
440c,1
medicine:,4
sispp,5
sispps,2
theoretically-driven,1
irbs,1
forgiving,1
blaming,1
commanding,1
newlywed,1
almeida,1
toribio,1
syllable-final,1
transmedial,2
madrileños,1
orthographic,1
ejpaña,1
madrileño,1
matched-guise,1
highly-capable,2
aptitudes,1
ci-enabled,2
kindness,1
ocsd,2
secondarily-treated,1
outfall,1
diversion,2
super-chlorinate,1
dechlorinate,1
dinoflagellate-dominated,1
-7,1
donaldson-thomas,6
denef,1
cmnd,1
mis2013,1
dcisparate,1
transformatively,1
hinxton,2
trans-atlantic,1
commoditized,1
elixir,1
allbio,1
abwg,1
xong,7
folktales,2
xong-speaking,1
miao-yao,4
hmong,1
cantonese,1
prefixes,1
ideophones,1
duncan,1
agnew,1
barbour,1
strainmeter,6
zone:,1
strainmeters,3
multi-racial,1
achievement-related,2
teamed,4
sherilyn,1
cyclostephanos,2
andinus,4
micropaleontological,1
titicaca,2
lago,2
chungará,2
vicariance,1
large-lake,1
policy-implementing,1
picture-word,1
pwi,1
distractors,1
sub-processes,1
meaning-irrelevant,1
epithelia,1
euryhaline,2
trout,7
claudin,2
claudin-10e,3
claudin-28a,2
prolactin,1
seawater-acclimation,1
prolactin-induced,1
tightening,1
monolayered,1
cima,3
landers,2
lithosphere-asthenosphere,1
large-wavelength,1
lpo,1
weakest,2
m=7,2
12-010,1
technology-transfer,1
justifiably,1
elsewhere;,1
inevitability,1
favorability,1
conciliatory,1
conflict-related,1
empathize,1
intra-national,1
thr,2
0948986,1
socioecosystem-driven,1
socioecosystem,2
socioecosystem-specific,1
downscale,1
wholesaler,1
await,4
dispel,3
myths,4
hopeful,2
three-quarters,3
flashy,1
hydrograph,7
gravel-bed,1
armoring,1
diversions,1
re-regulation,1
chords,1
kello,1
matlock,1
pinnacles,1
winnemucca,1
sedimentology,2
tephrochronology,2
n-s,1
gbped,3
viewable,1
oncoming,2
cyclist,2
road-crossing,1
large-screen,1
6-,1
12-year-old,1
kimbrough,1
non-guidelines,1
caseload;,1
post-booker,1
plea,3
juggle,1
quests,1
uog,5
pacific-territories,1
pacstem,3
bio-security,2
subject-verb,1
xhosa,1
barriere,1
teased,1
apart:,1
dread,1
hopelessness;,1
hackl,1
hadas,1
kotek,1
covertly,1
interrogatives,1
felicity,1
wh-expressions,1
post-collision,1
determing,1
trans-challis,1
cross-cuts,1
batholith;,1
reactivated,2
post-columbia,1
struvite,17
mgnh4po4·6h2o,1
neogenesis,1
deionized,1
controls;,1
organics;,1
xafs,1
33p,1
dsc-ft-ir,1
recouped,1
agro-ecosystems,2
commerical,1
practice-oriented,1
moocs,15
economically-feasible,1
spectra;,2
blanding,1
blazed,1
stepped,1
m-strokes,1
nldn,1
fingerspelling,10
articulators,5
nonactive,3
cross-modally;,1
gambia,3
1889,1
scramble,1
ethnolinguistic,1
wolof,6
auer,1
mitsch,1
proverbs,1
stigmatization,2
moderation,2
conveys,3
non-labile,1
sulfoxyanions,2
apportionment,2
three-oxygen-isotope,1
non-mass-dependent,1
oxygen-17,1
635,1
crowdflower,1
human-computation,1
deco,4
relational-like,1
tislr,4
deafness,1
grenville,7
lang,1
ear-1251851,1
fedo,1
ear-1251869,1
siliciclastic,3
outstripping,1
ablation-multicollector,1
mesoproterozoic,3
epsilonhf,1
llano,1
caborca,1
sonora,2
mx,1
turc,1
dms-1008076,1
wave-propagation,1
penetrable,1
pseudodifferential-calculus-based,1
fft-based,1
non-coercive,1
ill-conditioning,1
consents,2
voluntariness,2
searcher,1
vicarious,6
non-negligent,1
liable,1
careless,1
unfair,2
likeability,1
entitativity,2
perpetrator,1
likable,1
unlikeable,1
blame,5
philosophically,1
blame;,1
tempo,3
susannah,1
maloof,3
swarthmore,1
nemakit-daldynian,1
tommotian,1
radiometrically,1
chemostratigraphy,1
540-538,1
534-530,1
524-522,1
preservational,1
explanation:,1
puzzled,2
unparalleled:,1
soft-bodied,1
solid-to-solid,1
paleocolor-,1
shawkey,1
ear-1251895,1
ear-1251922,1
color-based,1
melanosome,4
untestable,1
flattened,1
immigration-crime,1
neighborhood-level,2
genomics-based,1
sole-inspector,1
inspector,4
collusion,4
inspector-inspected,1
equation-of-state,1
coh,2
externally-heated,1
entrpereneurs,1
substantial;,1
scytonemin,10
microbiotic,6
crusts,5
7-methylheptadecane,5
cyanobacteria-dominated,1
permian,1
paleoclimatological,1
holocene;,1
permian-triassic;,1
conditions--one,1
dessication,1
m6,1
m5+,1
m6+,1
gps-derived,1
authentications,1
pervasively,1
her;,1
cátolica,1
argentino,2
nivología,1
glaciología,1
ambientales,1
ianigla,1
30°s,2
quantify:,1
clumped-isotope,1
counterparts:,1
nivologia,1
rockin,1
paleoaltimetry,1
160ma,1
50-km,2
low-gravity,1
samh,3
serpentinized,1
basin-crust-slab-mantle,1
region:,1
waveforms;,1
flexarray,1
400-km,1
arc-normal,1
backarc,2
adjoint-based,1
ofm,1
eisel,1
hendricks,1
fering,4
adult-learners,1
interchangeably,1
fering-speaking,2
betters,1
frisian,1
wsn,4
reefs:,1
klaus,1
8-0,1
coral-rich,1
sylophora,1
step-like,1
magnetostratigraphy,1
progradation,2
zonation,1
backreef,1
foreslope,1
autónoma,1
uasd,1
dirección,1
minería,1
nmita,1
teachertube,1
vimeo,1
mountain-building,1
seismic-wave,2
surface-wave,3
interstation,1
scandals,1
allegiance,1
citing,2
extralegal,1
party-state,1
base-level,1
chinese-style,1
court-based,1
anglo-american,2
acknowledgment,1
maltreatment,1
prosecute,1
recantation,2
allegations,1
recant,3
recanting,1
recanted,1
wrongdoing,2
unsupportive,1
socially-relevant,1
situationally,1
iris-dms,1
cu-boulder:,1
ciei,1
ritzwoller_m,1
cu-boulder,1
scct,5
meta-analytic,4
ethnicity;,1
scct-based,1
empirically-supported,1
lexical-semantic,1
accusative,1
object-first,1
only;,2
markings,2
marcot,1
1252123,1
ungulate,3
camels,2
antelope,1
ungulates,3
drug-free,6
congregate,1
disparately,1
063,1
felony,2
hyper-criminalized,1
conscientiously,1
incapacitate,1
ascriptive,1
zeresenay,1
alemseged,1
hominins:,1
paleofaunal,3
hominin-bearing,1
paleofauna,1
iore,1
1966-1976,1
paleodiets,1
omo-turkana,1
dimension;,2
rapoport-,1
joe,1
rabinoff,1
completely;,1
hiaki,9
alexandra,1
trueman,1
harley,2
multi-verb,2
stance,3
talmy,1
intransitive,1
morphosyntactic,3
cline,1
interlinearized,1
1252182,1
infection;,1
microrobots,1
secretions,5
force-feedback,1
exceptionally-sensitive,2
seismogeodetic,4
finite-fault,2
non-uniqueness,1
phase-front,1
contextually-rich,2
privileging,1
empathy-inducing,1
self-examination,2
40-50,1
philanthropist,1
ethics:,1
reflectively,1
self-reflection,1
privilege,3
non-reasoning,1
value-structures,1
compassionate,2
spurt,1
macedonian,1
indo-european,1
persian,1
phraseology,1
word-for-word,1
balkan,5
balkanisms,5
comprehends,1
prendergast,3
clitic,1
pronoun;,1
head-marking;,1
prepositional,1
primitive:,1
determiner,1
macedonia,2
macedonian-,1
albanian-speakers,1
grammaticality,1
monolingualism,1
us-india,1
cosmic-ray-produced,1
be-10,1
al-26,1
cl-36,1
downflow,1
xylem,14
multi-celled,1
scholastic,1
referent,2
option:,1
intermediate-to-advanced,1
referential,2
load;,1
near-native,1
cyber-literate,1
cyberscientists,1
rafters,1
canoeists,1
1252249,1
plummeting,1
booms,4
proppant,2
tds,3
focs,4
stoc,1
seven-step,1
sgtc,1
sgtc;,2
10-8,1
104,2
un-assigned,1
time-and-geography-dependent,1
leveling,1
off;,1
microbe-plant,1
curtailing,1
orogens,1
rocks:,1
1999-2009,1
1980-1998,1
large-,3
africa;,3
changes;,2
food-insecure,1
fewsnet,1
ifrc,1
rollback,1
shadow-computing,1
quality-of-data,1
qod,1
qod-aware,1
terrain-flow,2
climatologies,2
day;,1
mountain-flow,1
ducted,1
nowcasting,1
human-body,2
biteen,1
wonsuck,1
hsu,2
mcelroy,1
ear-1250525,1
stratal,1
interop,1
spokespersons,1
charrette,2
glucans,1
granule,1
glucan,10
dikinases,1
phosphorylating,1
amylases,2
maltose;,1
starches,1
dxms,1
-main,1
memory-and,1
demand-based,1
500mhz,1
single-inductor-multiple-output,1
scaled-down,1
battery-operated,1
non-battery-operated,1
``first,1
hale-conf,1
morethan,1
2-hour,1
repress,4
transcriptionally,1
easirnas,2
easirna,3
sub-aims,1
sculpture,3
24-7,1
forty-eight,1
i-35w,1
dsi,1
mis-clustering,1
ourcs,1
cs4hs,1
aarti,1
research_projects,1
dna19,1
robotics;,1
correction;,1
round-off,2
integrality,1
performed;,1
lps,1
exactly;,1
subroutine,1
aect,2
amply,1
mother-infant,1
pair-bonds,1
neuroendocrine,1
immunologic,1
subsidizes,1
neuroscientist,1
giacomo,1
rizzolatti,2
golgi,1
grawemeyer,1
reliability-centric,2
diratorate,1
mid-day,1
tuesday,1
frnas,6
snornas,1
flagella;,1
sub-flagellar,1
microtubules;,1
frk1,1
luc,1
pfrk1::luc,1
ems-mutagenized,1
aggie,3
aggie-luc,1
evolutionary-based,1
evolvable,1
sample-based,1
affectively,1
co-variational,1
outlets;,1
teacher-to-teacher,2
brainbow,1
marcm,1
neurovision,1
hydrocarbon-rich,1
hydrophenanthrene-based,1
rosin,1
biocomposites,2
rosin-derived,2
rosin-based,1
lianas,6
vines,1
non-flying,1
crowns,1
high-work,1
photo-generation,1
field-controlled,1
gaussianity,1
weps,5
psychometricians,1
mixotrophs,4
protistology,1
icop,1
xiv,1
mixotrophic,1
vanets,4
vanet,2
manet,3
relative-position,1
delay-bounded,1
disseminations,1
invocations,1
limitation:,1
self-adjusting,1
partially-observed,1
dundar,1
porous-on-porous,2
uncapped,1
capped,5
z-directions,1
new-found,1
texas--pan,1
hestec,5
cmmap,2
millikan,1
brandt,2
geese,1
tutakoke,2
previously-marked,1
gosling,1
pre-fledging,1
post-fledging,1
flyway,1
chevak,1
diagrammatical,1
reattach,1
agulhas,8
midcareer,1
interocean,1
virtues,1
eese,1
reviewer,1
pre-packaged,1
csid,1
toulouse,1
outcome:,1
`sensible,1
sensor-enabled,1
bio-fortification,1
phloem,4
ribo-seq,1
phloem-loading,1
uni-variate,1
aerodynamically,1
mobicom,4
inauguration,1
surface:,1
wind-speed,1
nutrient-mediated,1
at-depth,1
ocean-derived,1
mbp,2
air-seawater,1
film-mediated,1
decoded,2
protographs,1
convolutional,1
guarantees;,2
2yc,5
hodder,2
cossee-pacific,1
beauregard,1
baer,2
highline,1
blodgett,1
sage-2yc,1
32%,1
geo2yc,1
ocean2yc,1
aacc,5
slepian,2
multi-tapers,1
series:,1
peer-learning,1
rpn,10
furthermore;,1
sites-to-many,1
comparisons;,1
in-common,1
teacher-scholars,1
issc,1
non-holomorphic,1
q-hypergeometric,1
university-new,1
mathcounts,2
graphicdesignprinciples,1
nanotubular,2
mons,4
chelator,1
nanomolecular,2
2nd-year,1
pessimistically,1
planar-graph,1
start-of-the-art:,1
algorithmic-design,1
interfacially-adsorbed,1
particle-stabilized,2
cushioning,1
foamed,1
unfoamable,1
commercially;,1
particle-stabilization,1
1252854,1
saucerman,2
infarction,1
hypertrophy,8
myocyte,6
sarcomeric,2
force-spectrometer,1
force-spectroscopy,2
force-spectrometers,1
kodaira-type,1
x^2,1
paleoprecipitation,1
multiproxy,1
oscillation-tropical,1
experientally,1
integration-integration,1
nano-fabricated,1
macro-domain,1
isotope-resolved,2
sirm,4
isotope-labeled,1
chemoselective,3
allow:,1
non-steady,3
cross-validate,1
mutually-identified,1
bode,1
teaching-learning,3
omics-level,1
crassulacean,1
evolution-,1
horticulturally,1
drought-resistant,2
ymc,3
mustard,5
3660,1
sprouts,1
turnip,1
radish,1
watercress,1
arugula,1
canola,1
condiments,1
horseradish,1
wasabi,1
thale,1
45-year,1
mbg,2
mustards,2
vorticies,1
idealised,1
photocollections:,1
n-enriched,1
damp,1
usda-funded,1
croplands,1
choptank,1
gfp-like,1
fluoresce,3
informatics-based,1
dispatchable,1
reoccurring,1
rerouting,1
post-contingency,1
lsif,1
redispatch,1
self-managing,1
non-conservative,2
curtailment,1
majoranas,4
quasiparticles,2
superconductors;,1
measured;,1
braiding,2
interchanged,1
pledged,1
tudy,1
sub-symbolic,1
strengths:,1
qlap,2
mpepc,2
dbn,1
cbr,1
vector:,1
egocentric,1
postdoctors,1
screencast,1
tool-usage,1
nr,8
emissions-,1
bucking,1
societial,1
small-valued,1
cwg,1
record-low,1
javier,1
vela,5
valency,1
carboxylate-,1
amine-terminated,1
surface-doped,3
chemically-active,1
polydentate,1
surface-doping,1
rationing,1
inorganic-organic-solvent,1
surface-ligand,1
genus:,1
bio-indicators,1
maldi-tof-tof,1
esi,2
blots,1
equilibrates,1
impractical:,1
effective---simply,1
eye-opening---and,1
nanocellular,1
nanofoams,3
mean-free-path,1
microcellular,1
unprecedentedly,1
lithograpy,1
sub-5,2
tbits,1
in2,1
mwcnts,1
tmss,1
aams,1
optically-active,1
il-based,2
silicas,1
ops,1
nm-sized,1
noticing,13
cartoon-based,1
mannerisms,2
polite,1
aggregation-resistant,2
flame-retardant,1
monarch,4
danaus,1
plexippus,1
asclepias,1
milkweeds,1
test:,1
milkweed-monarch,4
mmmilc,3
mechanoperception,1
suschem,4
underexplored,2
